window_id,entropy_norm,repetition_ratio,locality_small_delta_ratio,cache_window_reuse_proxy,branch_norm,coherence_score,hardware_pressure_proxy,reconstruction_residual,mixture_entropy,drift_alarm,unknown_regime_candidate,mixture_policy,old_residual,old_dominant_prototype,old_mixture_entropy,old_weight_low_entropy_repeating,old_weight_sequential_ids,old_weight_uniform_32bit,old_weight_zipfian_smallints,old_weight_clustered_ranges,new_residual,new_dominant_prototype,new_mixture_entropy,new_weight_low_entropy_repeating,new_weight_sequential_ids,new_weight_uniform_32bit,new_weight_zipfian_smallints,new_weight_clustered_ranges,new_weight_learned_drift_prototype,residual_reduction,residual_reduction_pct,old_residual_z,new_residual_z,new_entropy_z,old_drift_score_recomputed,new_drift_score,old_alarm_recomputed,new_alarm,recovered_alarm,updated_policy,policy_changed_after_update
10,0.22184968217053475,0.696320375077736,0.4461562755740307,0.3810212260964825,0.24120967131830123,0.6042260744951108,0.38945008844271234,0.013293312913653696,0.7193250969113995,False,False,hybrid,0.31249843089905593,low_entropy_repeating,1.7216701141492858,0.4857061703487871,0.07195494120760315,0.0,0.16550797567518385,0.27683091276842586,0.312498430899056,low_entropy_repeating,1.7216701141492858,0.4857061703487871,0.07195494120760315,0.0,0.16550797567518385,0.27683091276842586,0.0,-5.551115123125783e-17,-1.7763657587512555e-14,-2.919011368301398,-3.0642669872800514,1.091498923389166,0.0,0.06821868271182288,False,False,False,coherent_local,True
11,0.8695181316396117,0.908580690707607,0.6997071338107496,0.2658699614595196,0.7753411018781792,0.7230007231726358,0.6735121513271964,0.020995734799851846,0.9986406105330925,False,False,hybrid,0.6395956952124564,clustered_ranges,2.0194766778258333,0.16900968941019306,0.32055490940955084,0.040535779632882456,0.10514244135326326,0.36475718019411046,0.6395956952124564,clustered_ranges,2.0194766778258333,0.16900968941019306,0.32055490940955084,0.040535779632882456,0.10514244135326326,0.36475718019411046,0.0,0.0,0.0,0.7997924944437927,0.9801740022471012,1.8143881634631196,0.10997146798602152,0.2481731855254214,False,False,False,guarded_fallback,True
12,0.17711276972279943,0.9026023965438417,0.45577628983361107,0.20236336479523032,0.24476529932052202,0.5633756551535168,0.24141822635138538,0.013309132184173185,1.0680323769284674,False,False,hybrid,0.4452499154799361,low_entropy_repeating,0.9850523418295032,0.5718508679142684,0.0,0.0,0.0,0.4281491320857316,0.44524991547993614,low_entropy_repeating,0.9850523418295032,0.5718508679142684,0.0,0.0,0.0,0.4281491320857316,0.0,-5.551115123125783e-17,-1.2467414209707869e-14,-0.9790271559925008,-0.9388577916680526,-1.1091932734638918,0.018191192197780297,0.0,False,False,False,coherent_local,True
13,0.6755703647607494,0.4320930397751037,0.6273088407024432,0.5840979689127356,0.519877281243856,0.16755545691191126,0.43264592173648775,0.03829995025957648,1.389796893810109,False,False,hybrid,0.415001896218805,uniform_32bit,1.159898086873984,0.425298119236069,0.03148009935126804,0.543221781412663,0.0,0.0,0.4124131886020807,uniform_32bit,1.6178984051270064,0.3724009080607978,0.049146128353860556,0.46318619580784026,0.0,0.0,0.11526676777750149,0.002588707616724306,0.6237821176989128,-1.1780779856045478,-1.1871613414054782,0.5867529288325714,0.11565423620494975,0.03667205805203571,False,False,False,simd,True
14,0.3638889698662283,0.1445241888660469,0.10340296772255164,0.587644572177712,0.1364743748295089,0.8400960947014378,0.564848911760316,0.014349707786655373,1.208787736703601,False,False,hybrid,0.7067511500150627,low_entropy_repeating,0.9999539809996915,0.5039935949440981,0.0,0.49600640505590193,0.0,0.0,0.7067511500150627,low_entropy_repeating,0.9999539809996915,0.5039935949440981,0.0,0.49600640505590193,0.0,0.0,0.0,0.0,0.0,1.4936899170773894,1.6897326555415058,-1.0500980540234068,0.25365544422316966,0.23233824013695706,False,False,False,coherent_local,True
15,0.118243096823758,0.9585592132414453,0.48230343694290023,0.7827352272502862,0.06618399993795086,0.4893266646705283,0.4925655954836168,0.04121614149913995,0.802615469992034,False,False,hybrid,0.4258268268316599,low_entropy_repeating,1.1330329869585714,0.6457198113120409,0.0,0.0,0.04522634481623873,0.3090538438717203,0.4258268268316599,low_entropy_repeating,1.1330329869585714,0.6457198113120409,0.0,0.0,0.04522634481623873,0.3090538438717203,0.0,0.0,0.0,-1.0462999265886928,-1.0167410744545706,-0.6327535569065992,0.0,0.0,False,False,False,coherent_local,True
16,0.4787915208455631,0.2669756630918936,0.3315689973425522,0.5206724024715378,0.3511291682440374,0.11728966390426435,0.7610335393554862,0.037355728511680175,1.010341290740328,False,False,hybrid,0.4439556815526593,uniform_32bit,1.3790317827384422,0.27398589324331585,0.0,0.5768757023612686,0.14913840439541565,0.0,0.4605656103815616,learned_drift_prototype,1.099346566967168,0.060063200622712865,0.0,0.24081334291728285,0.0,0.0,0.6991234564600043,-0.016609928828902276,-3.7413484091051346,-0.7667605216221887,-0.5839583055298119,-0.6492768576954775,0.0,0.0,False,False,False,prototype_recovery,True
17,0.5432289148312396,0.10857574113544355,0.6722400930398117,0.2812337838390083,0.5275381077535214,0.681595691429506,0.7149179935341257,0.04974109266534586,0.925176100365212,False,False,hybrid,0.4224303094569248,sequential_ids,1.685700120794384,0.04994837488416057,0.4482931609998254,0.15861909688136813,0.3431393672346459,0.0,0.3456708094900676,learned_drift_prototype,0.9254819407866443,0.0,0.3406947068416434,0.0,0.0,0.0,0.6593052931583566,0.07675949996685716,18.17092624474294,-0.8876287783174841,-1.5960864178590042,-1.023117343566419,0.0,0.0,False,False,False,prototype_recovery,True
18,0.28417119271590463,0.03741255617617978,0.5548524693914834,0.37092228386243875,0.6638317945059306,0.7466011776514415,0.35371111425817225,0.048973595193113666,1.1462377415264657,False,False,hybrid,0.6012486821439682,sequential_ids,1.498089959618297,0.0947577290858599,0.4406558437595092,0.025162695005933947,0.43942373214869695,0.0,0.5724919011437977,learned_drift_prototype,1.2380562030675222,0.1033878159995467,0.24485641750351564,0.0,0.0,0.0,0.6517557664969377,0.02875678100017054,4.782843082105046,0.6933411022549375,0.5423893802611203,-0.05224547601290875,0.129014808024049,0.07457853978590405,False,False,False,prototype_recovery,True
19,0.5120457033853717,0.25596509056760275,0.9360435700489633,0.16460781758201815,0.03592849551386319,0.44807764800243033,0.8939004512446697,0.0375888187658318,1.4447728141026088,False,False,hybrid,0.6393936013219382,sequential_ids,1.1899208275619297,0.02759289281763055,0.6286648465635096,0.0,0.32702175238513004,0.01672050823372967,0.6362146323868132,sequential_ids,1.7262717229030236,0.04802683551188414,0.5757105864492074,0.0,0.16208596883422233,0.04336142835450436,0.17081518085018174,0.003178968935125037,0.4971849778528529,1.2210190176969697,1.2019468963970892,1.3156574831572034,0.2992759796349177,0.247496290951925,False,False,False,hybrid,False
20,0.8126339927028199,0.8934466396978632,0.5188583603864491,0.315929051830793,0.6176099456887905,0.6293290105342089,0.3989261830989681,0.041431346576924204,1.433938997998998,False,False,hybrid,0.4515277420208396,clustered_ranges,1.8605908210702167,0.2889744192496219,0.22673295508858102,0.09756232808839593,0.0,0.3867302975734012,0.45152774202083956,clustered_ranges,1.8605908210702167,0.2889744192496219,0.22673295508858102,0.09756232808839593,0.0,0.3867302975734012,0.0,5.551115123125783e-17,1.2294073224120034e-14,-0.5786309083393251,-0.5042998081904847,1.608704637696922,0.10431353653652817,0.10054403985605763,False,False,False,guarded_fallback,True
21,0.3099684127382918,0.9368131505337792,0.24097057500568475,0.12275793241148603,0.664890137699925,0.22262745329959524,0.24341464652619127,0.05692166438363304,0.7732385794891281,False,False,hybrid,0.5421100688650602,clustered_ranges,0.863045301364592,0.28565735693984556,0.0,0.0,0.0,0.7143426430601544,0.5421100688650602,clustered_ranges,0.863045301364592,0.28565735693984556,0.0,0.0,0.0,0.7143426430601544,0.0,0.0,0.0,0.3358540301600806,0.38090552441507264,-1.3896352801002525,0.046179929147011085,0.05237450960707249,False,False,False,guarded_fallback,True
22,0.3482589383200758,0.7774048382411776,0.9718264260609674,0.5007411862023423,0.11511800204100063,0.11114903016656125,0.2837248239990842,0.036358773603526184,1.2109846983192145,False,False,hybrid,0.6164879836734699,low_entropy_repeating,1.464056996518023,0.531253311318701,0.25179255642163334,0.0,0.0,0.21695413225966567,0.6164879836734699,low_entropy_repeating,1.464056996518023,0.531253311318701,0.25179255642163334,0.0,0.0,0.21695413225966567,0.0,0.0,0.0,0.9923773476510196,1.0157821234890723,0.38229620545459675,0.17250390891214903,0.16356355482065973,False,False,False,coherent_local,True
23,0.1974660037028249,0.506329931620633,0.6942624356428865,0.5811166092209024,0.1598205213280461,0.7432996209458101,0.6723257036926413,0.015104109233906544,1.0576578731486044,False,False,hybrid,0.4386639286685871,low_entropy_repeating,1.7914078189000653,0.46504825788308085,0.11594480185583168,0.14677705747271233,0.27222988278837507,0.0,0.416473826343946,learned_drift_prototype,1.1479560156279933,0.4068868804964769,0.03042506244335477,0.0,0.0,0.0,0.5626880570601682,0.022190102324641137,5.058565538313472,-0.6902073217021142,-0.8011474872363629,-0.475372567905907,0.0,0.0,False,False,False,prototype_recovery,True
24,0.1990030429202757,0.9275625510065076,0.39757819382494064,0.30094869178093975,0.39086723628122666,0.6302913702108659,0.864498605637576,0.032682414811251496,0.8760143470823243,False,False,hybrid,0.35431266303913,zipfian_smallints,1.5895613017381718,0.2715460281399129,0.0019455173837151904,0.0,0.3670050222213159,0.3595034322550561,0.35431266303913,zipfian_smallints,1.5895613017381718,0.2715460281399129,0.0019455173837151904,0.0,0.3670050222213159,0.3595034322550561,0.0,0.0,0.0,-1.3979358044795067,-1.2740299490456954,0.6679907234041729,0.0,0.041749420212760804,False,False,False,hybrid,False
25,0.11988759310900506,0.5551980423268247,0.6339751116810851,0.1058974037507533,0.11227167765113011,0.43529145545304304,0.8729855297145453,0.06315266916922506,0.836689162360295,False,False,hybrid,0.634178368652497,zipfian_smallints,1.7787041263480754,0.1356358043649168,0.25838625675430266,0.0,0.48076648208364936,0.12521145679713117,0.634178368652497,zipfian_smallints,1.7787041263480754,0.1356358043649168,0.25838625675430266,0.0,0.48076648208364936,0.12521145679713117,0.0,0.0,0.0,1.163805472868178,1.1925006133381648,1.118911273842352,0.16002325251937446,0.23390078894914468,False,False,False,hybrid,False
26,0.7434887324903766,0.4673816015552915,0.7847634492521874,0.017836783976987736,0.08731519741258796,0.7635428919061891,0.7374536706601295,0.002790664553920179,1.0093335198637732,False,False,hybrid,0.5049617577300581,sequential_ids,1.3512895093723283,0.1327570180179946,0.5878555010275567,0.0,0.0,0.27938748095444865,0.5049617577300581,sequential_ids,1.3512895093723283,0.1327570180179946,0.5878555010275567,0.0,0.0,0.27938748095444865,0.0,0.0,0.0,-0.12154855691449419,-0.04892489557558694,-0.031518124327748184,0.0,0.0,False,False,False,hybrid,False
27,0.5848126565600088,0.8677389537760112,0.6031071573387257,0.4125715692736803,0.29934723472574615,0.44070566909880793,0.6215448204639793,0.008634074129650535,0.6832386886522523,False,False,hybrid,0.25806005326293135,clustered_ranges,1.7358200963235477,0.3535040030654348,0.17428033454456004,0.05844850044985389,0.0,0.41376716194015134,0.25806005326293135,clustered_ranges,1.7358200963235477,0.3535040030654348,0.17428033454456004,0.05844850044985389,0.0,0.41376716194015134,0.0,0.0,0.0,-2.3766080476701235,-2.1980832721386765,1.253703183759111,0.0,0.07835644898494444,False,False,False,guarded_fallback,True
28,0.2982716503610865,0.23666236299758114,0.7460142802434464,0.8165687634239104,0.08422246388329997,0.15324708556414254,0.5755469310051614,0.04012333326410765,1.4821744111013981,False,False,hybrid,0.724161849106113,low_entropy_repeating,1.0935605264751596,0.5868008163271703,0.019974717663678226,0.39322446600915145,0.0,0.0,0.7393690387365529,learned_drift_prototype,1.561303649982741,0.36892708465746205,0.0946203441560131,0.04607644318753629,0.0,0.0,0.4903761279989885,-0.015207189630439877,-2.0999711113214876,1.83989880412877,1.9697943158683715,0.5741281602296208,0.3618800412570765,0.3067297284462524,False,False,False,prototype_recovery,True
29,0.34826773913925957,0.14387193297114265,0.9209704724874502,0.16553172273527816,0.22777606587034846,0.22289071615364692,0.19239205093228398,0.03142739384038003,0.9834031274977613,False,False,hybrid,0.541007667634123,sequential_ids,1.04509862233962,0.19258993818009118,0.738929943793445,0.0,0.06848011802646375,0.0,0.541007667634123,sequential_ids,1.04509862233962,0.19258993818009118,0.738929943793445,0.0,0.06848011802646375,0.0,0.0,0.0,0.0,0.1744596349956064,0.21396174015822134,-0.9613953787524047,0.023988199811895882,0.029419739271755434,False,False,False,hybrid,False
30,0.23971317674868217,0.05338193262717539,0.5911438161109712,0.6807145267995064,0.3149043654656226,0.3543928775616395,0.5036209896177841,0.03500126589637122,0.8696104916142882,False,False,hybrid,0.6128607416156472,low_entropy_repeating,1.1777865597849693,0.5175922152597024,0.034348154778468865,0.4480596299618288,0.0,0.0,0.6120034414113763,learned_drift_prototype,1.2102923354178607,0.21484112942364308,0.11028039965706962,0.0,0.0,0.0,0.6748784709192873,0.0008573002042708833,0.13988499279801073,0.8580893470395224,0.8628207230755975,-0.4787530108511195,0.11798728521793435,0.11863784942289467,False,False,False,prototype_recovery,True
31,0.13478004961023357,0.18149840959652408,0.23674487110439602,0.24938757583221183,0.4569861213942182,0.4330099405625538,0.1394032959420752,0.018313827920248736,1.3477857382722163,False,False,hybrid,0.7057994825576197,zipfian_smallints,1.5740514223683895,0.18073995089909087,0.21210276006038004,0.040967546503187714,0.5661897425373413,0.0,0.7699483314052564,learned_drift_prototype,0.9839216326712571,0.2013934165413214,0.0,0.0,0.047342303973822615,0.0,0.751264279484856,-0.06414884884763672,-9.088820611652938,1.4991062563048223,1.9637863896936965,-1.1938370220882437,0.2809964848776509,0.2700206285828833,False,False,False,prototype_recovery,True
32,0.14156949317208342,0.9248418690180621,0.0991131415798755,0.8435749515977528,0.7221225151420937,0.8836565444692742,0.7416207042188748,0.0389557580653478,1.0631166995890609,False,False,hybrid,0.65151762477252,zipfian_smallints,0.6766220852887096,0.17842622695854124,0.0,0.0,0.8215737730414588,0.0,0.65151762477252,zipfian_smallints,0.6766220852887096,0.17842622695854124,0.0,0.0,0.8215737730414588,0.0,0.0,0.0,0.0,0.87497294074801,0.8122107947206293,-2.0611038177472616,0.12030877935285139,0.11167898427408654,False,False,False,hybrid,False
33,0.7231970836625032,0.13455220841314708,0.5360680359476373,0.5142228701904145,0.686057715298046,0.47023949247481267,0.4080715968802828,0.03764768632058671,1.123998497421775,False,False,hybrid,0.40822062965590405,uniform_32bit,1.4271057156024713,0.31800544019823673,0.15362887300747896,0.5283656867942844,0.0,0.0,0.3863930238758627,learned_drift_prototype,1.8941659962270032,0.13132837520857338,0.21908418313478137,0.2512313067999869,0.0,0.0,0.3983561348566585,0.021827605780041337,5.347011932846262,-1.0991621164043783,-1.2004664643350988,1.5040706060309021,0.01040316388714563,0.09400441287693138,False,False,False,prototype_recovery,True
34,0.2118147287631655,0.4778772740237458,0.416889368594885,0.2325699405288737,0.29400944809210244,0.39311395986099795,0.36199645153003635,0.034080134812567296,0.7867753723240127,False,False,hybrid,0.4101957711363043,zipfian_smallints,1.7253109131351376,0.2208462528927487,0.2187190385327165,0.0,0.49330593737640377,0.06712877119813096,0.4101957711363043,zipfian_smallints,1.7253109131351376,0.2208462528927487,0.2187190385327165,0.0,0.49330593737640377,0.06712877119813096,0.0,0.0,0.0,-0.9546606929680355,-0.8992413379031037,0.8597671037331699,0.0,0.05373544398332312,False,False,False,hybrid,False
35,0.33750117965702825,0.9488579267153404,0.9163480195381779,0.4809104283000786,0.262688964003751,0.5283478318640026,0.7788483910188997,0.04158489738107449,1.2569970441992648,False,False,hybrid,0.5096915990524141,low_entropy_repeating,1.8490601361758066,0.398100878983855,0.17784451166719034,0.0,0.11130187667129549,0.3127527326776593,0.5096915990524142,low_entropy_repeating,1.8490601361758066,0.398100878983855,0.17784451166719034,0.0,0.11130187667129549,0.3127527326776593,0.0,-1.1102230246251565e-16,-2.1782250809886054e-14,-0.10261609532581548,-0.11061383907316842,1.1798772459511304,0.05621332811264409,0.07374232787194565,False,False,False,coherent_local,True
36,0.5261778208525921,0.6329176292676207,0.2881556141824617,0.7348931623102908,0.16192367450057468,0.6558385030547986,0.7885752546607153,0.03605596281844995,1.3428117733668299,False,False,hybrid,0.535923964864254,low_entropy_repeating,1.4564859648776507,0.482789414357497,0.0,0.3880274405473767,0.006679658059258381,0.12250348703586803,0.535923964864254,low_entropy_repeating,1.4564859648776507,0.482789414357497,0.0,0.3880274405473767,0.006679658059258381,0.12250348703586803,0.0,0.0,0.0,0.06290699569428058,0.04230432293393352,0.16773601228304985,0.09561589013738218,0.016300345171106477,False,False,False,coherent_local,True
37,0.1760765985839477,0.7257156282714269,0.08449321882352023,0.935939822700626,0.10992634403024173,0.8671041967272644,0.7407073408680773,0.05766842649915083,1.209383452724424,False,False,hybrid,0.7865279376869393,zipfian_smallints,1.3434558437318218,0.42164548833705523,0.0,0.09021195757808577,0.48814255408485907,0.0,0.7865279376869393,zipfian_smallints,1.3434558437318218,0.42164548833705523,0.0,0.09021195757808577,0.48814255408485907,0.0,0.0,0.0,0.0,1.9339659510122014,1.771240693380132,-0.2459267200175249,0.3056630327322842,0.24354559533976816,False,False,False,hybrid,False
38,0.7360918711864687,0.9460270628173303,0.2533833538391872,0.5900758953583092,0.07603935805152098,0.5929325600192971,0.23703304327423105,0.05232968054160045,1.20219036805611,False,False,hybrid,0.5923299162382946,low_entropy_repeating,1.431772965367596,0.5583609143889112,0.0,0.21925197018441037,0.0,0.22238711542667838,0.5923299162382946,low_entropy_repeating,1.431772965367596,0.5583609143889112,0.0,0.21925197018441037,0.0,0.22238711542667838,0.0,0.0,0.0,0.36274875320274735,0.32570955593118744,0.02376464053852171,0.0877212382798015,0.046270353974195884,False,False,False,coherent_local,True
39,0.4727881223849819,0.5226317755131228,0.7639233900065879,0.7992447165120666,0.3937225724603433,0.5796747532180898,0.8449889885520815,0.04386359484190032,0.6546014001365145,False,False,hybrid,0.5687091388427715,low_entropy_repeating,1.359711259572079,0.4795048590195625,0.0,0.4235864141866259,0.09690872679381153,0.0,0.47742125381373185,learned_drift_prototype,1.1370197780152211,0.24672069358536539,0.017927424570573093,0.03633136986807201,0.0,0.0,0.6990205119759896,0.09128788502903967,16.051770368029487,0.13685666742519867,-0.4835268936002195,-0.8728761438559506,0.01881779177096482,0.0,False,False,False,prototype_recovery,True
40,0.17016720952861475,0.6578632850405278,0.4186083007903795,0.7743214161418432,0.5369851306468741,0.36691020666259055,0.8186932378892287,0.03851601339048044,1.1175858098204314,False,False,hybrid,0.4479912132110693,zipfian_smallints,1.21630526882031,0.21177921732058405,0.0,0.11457416815255846,0.6736466145268575,0.0,0.4267166624144735,zipfian_smallints,1.4147207907646948,0.13982798241368122,0.0,0.0,0.5230803816375285,0.0,0.3370916359487903,0.021274550796595793,4.748876801423418,-0.8429792645246001,-0.9114179448877612,0.007593430357178674,0.0149669150944322,0.0004745893973236671,False,False,False,hybrid,False
41,0.39135361421764325,0.3144399802042629,0.15761164862499966,0.14778337254219165,0.7489019707005953,0.45032322975900263,0.40665585822192785,0.0572218332148846,0.864102942796859,False,False,hybrid,0.41050093484620587,zipfian_smallints,1.3262529239401828,0.0,0.12527220377370107,0.271722078143175,0.6030057180831239,0.0,0.41337107796716244,zipfian_smallints,1.5275045144042527,0.0,0.11382881664862254,0.2657786572294256,0.5747322738050947,0.0,0.04566025231685711,-0.0028701431209565698,-0.6991806540055429,-1.0155771732878922,-0.8939484574542929,0.41009937854927725,0.0,0.025631211159329828,False,False,False,hybrid,False
42,0.8489119894707698,0.7803014939093922,0.47936956412454035,0.3763594734808262,0.7893052359394577,0.6742081888029148,0.860955728003073,0.0433117475198614,1.6319132750865213,False,False,hybrid,0.6088069369770863,uniform_32bit,2.1882963027046345,0.23651616940270193,0.0858712539604831,0.34245443117021707,0.15705117032030047,0.17810697514629734,0.6088069369770863,uniform_32bit,2.1882963027046345,0.23651616940270193,0.0858712539604831,0.34245443117021707,0.15705117032030047,0.17810697514629734,0.0,0.0,0.0,0.4541008266868424,0.4453702164634614,2.303355529197968,0.20269964493233483,0.20519812533859894,False,False,False,simd,True
43,0.609659107192966,0.12192167833511258,0.5882579999692207,0.6860963651054488,0.009842148710882272,0.46345436947339724,0.760319608957057,0.01622529178840791,0.6496805157202866,False,False,hybrid,0.6305618572871353,uniform_32bit,1.4519171678699445,0.40437706135621027,0.14594335982119871,0.449679578822591,0.0,0.0,0.6305618572871353,uniform_32bit,1.4519171678699445,0.40437706135621027,0.14594335982119871,0.449679578822591,0.0,0.0,0.0,0.0,0.0,0.5304060382166684,0.5036139596967878,0.05694192158017869,0.07293083025479191,0.0728057895570695,False,False,False,simd,True
44,0.45385130165431453,0.3019273914424916,0.9184418955155542,0.7812940354315159,0.0884707287968884,0.8976277262700585,0.8033600194461962,0.027923359495424967,1.164846442929153,False,False,hybrid,0.7245646702115582,low_entropy_repeating,1.4617832561430015,0.5159986574233429,0.18228547267740838,0.30171586989924876,0.0,0.0,0.692005488704393,learned_drift_prototype,1.553099024245392,0.3254825526183537,0.25169510444897675,0.0,0.0,0.0,0.4228223429326696,0.03255918150716519,4.493619803137595,1.4552769400389258,1.0861133249945563,0.3359564621859426,0.22079046008069814,0.17033786107337293,False,False,False,prototype_recovery,True
