window_id,truth_regime,predicted_regime,policy,throughput,latency,pressure,coherence,regime_confidence,pareto_efficient,throughput_score,latency_score,pressure_score,coherence_score_obj,objective_throughput_first,objective_latency_first,objective_balanced_constraint
2,uniform_32bit,uniform_32bit,scalar,1114.5100665852367,0.9374685788582047,0.724,0.1486,0.95,False,0.12323327028379874,0.16463159836808683,0.28571428571428614,0.28571428571428653,0.17006327335406388,0.1866226045877791,0.2066993092485902
2,uniform_32bit,uniform_32bit,simd,1922.1670701597252,0.5238165541133398,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,uniform_32bit,uniform_32bit,coherent_local,1000.9904604634183,1.0189897303273134,0.772,0.13179999999999997,0.95,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,uniform_32bit,uniform_32bit,guarded_fallback,1220.2903417254247,0.8847822437059316,0.652,0.17379999999999998,0.95,False,0.23806496925090734,0.2710314150041687,0.7142857142857146,0.7142857142857149,0.36206512237259836,0.37525170067390295,0.460605915954886
2,uniform_32bit,uniform_32bit,hybrid,1661.570856220738,0.615652163117056,0.64,0.178,0.95,False,0.7171050467457045,0.8145384010784296,0.785714285714286,0.7857142857142865,0.7488723596377588,0.7878457013708487,0.7723375428647477
3,zipfian_smallints,zipfian_smallints,scalar,1184.5327356681016,0.8305692972934637,0.6359999999999999,0.4004000000000001,0.95,False,0.05050867180430218,0.1659981615073377,0.0,0.0,0.055204927308681956,0.10140072318989618,0.05665214191812508
3,zipfian_smallints,zipfian_smallints,simd,1508.2968926418564,0.6662940546199709,0.6,0.41300000000000003,0.95,False,0.8943345999171737,0.886740169228005,0.4285714285714284,0.42857142857142855,0.776754642477362,0.7737168702016947,0.6828425651392961
3,zipfian_smallints,zipfian_smallints,coherent_local,1232.0209512344563,0.8115065912099481,0.558,0.42769999999999997,0.95,False,0.17427712087926173,0.24963397194123105,0.9285714285714284,0.9285714285714286,0.3741542254615988,0.40429696588638653,0.5325487721062292
3,zipfian_smallints,zipfian_smallints,guarded_fallback,1165.1532676975505,0.868404456022744,0.576,0.4214,0.95,False,0.0,0.0,0.7142857142857149,0.7142857142857143,0.17857142857142863,0.17857142857142866,0.32142857142857156
3,zipfian_smallints,zipfian_smallints,hybrid,1548.8392225695695,0.640479288745468,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,clustered_ranges,clustered_ranges,scalar,897.504358092139,1.1231056877075605,0.932,0.14079999999999998,0.95,False,0.096242358378129,0.17369754681704586,0.06666666666666676,0.06666666666666679,0.10046671371610098,0.1314487890916677,0.10229709421770022
4,clustered_ranges,clustered_ranges,simd,940.2967539922438,1.060724640324362,0.9440000000000001,0.13659999999999997,0.95,False,0.22527850765796545,0.371105408861961,0.0,0.0,0.19083291592407342,0.24916367640567166,0.16035990451287988
4,clustered_ranges,clustered_ranges,coherent_local,865.5874020680939,1.1779942559038674,0.92,0.14499999999999996,0.95,False,0.0,0.0,0.13333333333333341,0.13333333333333314,0.03333333333333331,0.033333333333333326,0.05999999999999997
4,clustered_ranges,clustered_ranges,guarded_fallback,1197.2184693227616,0.8619934303186875,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,clustered_ranges,clustered_ranges,hybrid,1043.253836800931,0.9862964189857977,0.842,0.1723,0.95,False,0.5357351957511344,0.6066371395172081,0.5666666666666671,0.566666666666667,0.5541033550449286,0.5824641325513582,0.5673798436046424
5,low_entropy_repeating,low_entropy_repeating,scalar,1641.2846946254163,0.6232748420195405,0.07999999999999999,0.9395,0.95,False,0.785737077886017,0.8623512430231153,0.8000000000000002,0.800000000000001,0.8007949331850777,0.8314405992399169,0.8113089341215842
5,low_entropy_repeating,low_entropy_repeating,simd,1411.1784928966201,0.7440115216625248,0.17600000000000002,0.9058999999999999,0.95,False,0.3690016178637506,0.5045956052159031,0.0,0.0,0.2970903115006358,0.35132790644149686,0.23684938666310096
5,low_entropy_repeating,low_entropy_repeating,coherent_local,1759.592906689557,0.5768206366400325,0.056,0.9479,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,low_entropy_repeating,low_entropy_repeating,guarded_fallback,1207.4291870087277,0.9143042899599755,0.11599999999999999,0.9269,0.95,False,0.0,0.0,0.5000000000000002,0.5,0.12500000000000003,0.12500000000000003,0.22500000000000003
5,low_entropy_repeating,low_entropy_repeating,hybrid,1509.6934725676772,0.6954763794684171,0.128,0.9226999999999999,0.95,False,0.5474178668125267,0.6484103995523125,0.4,0.3999999999999979,0.5257122800203626,0.566109293116277,0.5063279599318357
6,sequential_ids,sequential_ids,scalar,1393.3683639176268,0.7162277116303378,0.264,0.6151,0.95,True,0.865217811219075,0.9176434150491699,0.7142857142857141,0.7142857142857154,0.8353486275602492,0.856318869092287,0.8104047685565866
6,sequential_ids,sequential_ids,simd,1441.1604733936347,0.6942063954195807,0.3,0.6025,0.95,True,1.0,1.0,0.2857142857142859,0.2857142857142884,0.8214285714285718,0.8214285714285717,0.6785714285714293
6,sequential_ids,sequential_ids,coherent_local,1290.011266783105,0.7859932399301369,0.24,0.6234999999999999,0.95,True,0.5737325444968169,0.656730279654689,1.0,1.0,0.6927490686462935,0.7259481627094423,0.7863023332627173
6,sequential_ids,sequential_ids,guarded_fallback,1086.5727499839102,0.9615962613775322,0.324,0.5941,0.95,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,sequential_ids,sequential_ids,hybrid,1412.9355678740853,0.7034398191495709,0.27,0.613,0.95,True,0.9204007819330632,0.9654683108617058,0.6428571428571426,0.6428571428571442,0.8577750015033797,0.8758020130748367,0.80677302658106
7,uniform_32bit,uniform_32bit,scalar,1118.6280428298946,0.9339121448287272,0.724,0.1486,0.95,False,0.14431153114979023,0.19711633153803432,0.28571428571428614,0.28571428571428653,0.18758293984915086,0.20870486000444852,0.2211439708008745
7,uniform_32bit,uniform_32bit,simd,1896.7524974568362,0.5309058822883563,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,uniform_32bit,uniform_32bit,coherent_local,987.3976528455621,1.0328543940975266,0.772,0.13179999999999997,0.95,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,uniform_32bit,uniform_32bit,guarded_fallback,1185.1593381175578,0.9111304964118319,0.652,0.17379999999999998,0.95,False,0.21747471456704426,0.24250275640217744,0.7142857142857146,0.7142857142857149,0.34543167077198184,0.35544288750603514,0.4472966748992293
7,uniform_32bit,uniform_32bit,hybrid,1666.1021714986614,0.6139494870732303,0.64,0.178,0.95,False,0.7463582810110041,0.8345575236679947,0.785714285714286,0.7857142857142865,0.7694271685853733,0.8047068656481695,0.7861182937917288
8,zipfian_smallints,zipfian_smallints,scalar,1213.378575081662,0.8108579736941975,0.6359999999999999,0.4004000000000001,0.95,False,0.14891541704400235,0.27757163355230574,0.0,0.0,0.13098499525924726,0.18244748186256865,0.11406753350127713
8,zipfian_smallints,zipfian_smallints,simd,1512.220971036867,0.6645412996035328,0.6,0.41300000000000003,0.95,False,0.8984420740267679,0.8922038485227809,0.4285714285714284,0.42857142857142855,0.7800386788373349,0.7775433886357402,0.6854407271958683
8,zipfian_smallints,zipfian_smallints,coherent_local,1237.521692988337,0.8079861164874643,0.558,0.42769999999999997,0.95,False,0.20946877459519608,0.289635439451554,0.9285714285714284,0.9285714285714286,0.40126943781770785,0.43333610376025106,0.5531066350985903
8,zipfian_smallints,zipfian_smallints,guarded_fallback,1154.004782822901,0.8769354705355192,0.576,0.4214,0.95,False,0.0,0.0,0.7142857142857149,0.7142857142857143,0.17857142857142863,0.17857142857142866,0.32142857142857156
8,zipfian_smallints,zipfian_smallints,hybrid,1552.7129450625218,0.638879816232249,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,clustered_ranges,clustered_ranges,scalar,902.9522960558415,1.1163260315749526,0.932,0.14079999999999998,0.95,False,0.13941483276578182,0.23104601909335976,0.06666666666666676,0.06666666666666679,0.13497246919013975,0.17162494372117093,0.12958595460307454
9,clustered_ranges,clustered_ranges,simd,962.4178600857617,1.036274996747316,0.9440000000000001,0.13659999999999997,0.95,False,0.3048867143131141,0.4632575372006711,0.0,0.0,0.2524206591679691,0.31576898832299194,0.207280398594102
9,clustered_ranges,clustered_ranges,coherent_local,852.8508432468772,1.1959752801220556,0.92,0.14499999999999996,0.95,False,0.0,0.0,0.13333333333333341,0.13333333333333314,0.03333333333333331,0.033333333333333326,0.05999999999999997
9,clustered_ranges,clustered_ranges,guarded_fallback,1212.220444135294,0.8512420150363725,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,clustered_ranges,clustered_ranges,hybrid,1051.06437034445,0.9790065876785133,0.842,0.1723,0.95,False,0.5515589705071287,0.6293813635583294,0.5666666666666671,0.566666666666667,0.5670092535046933,0.5981382107251736,0.5778130320417211
10,low_entropy_repeating,low_entropy_repeating,scalar,1657.155705117577,0.6173111895921831,0.07999999999999999,0.9395,0.95,False,0.8945051982813298,0.9257419541661004,0.8000000000000002,0.800000000000001,0.8755644120937129,0.8880591144476212,0.8597870480259243
10,low_entropy_repeating,low_entropy_repeating,simd,1413.2570527426092,0.7428980074593164,0.17600000000000002,0.9058999999999999,0.95,False,0.4232068621380065,0.5471653251686084,0.0,0.0,0.3359989160580952,0.385582301270336,0.263753389933554
10,low_entropy_repeating,low_entropy_repeating,coherent_local,1711.7496597287886,0.5926772556327443,0.056,0.9479,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,low_entropy_repeating,low_entropy_repeating,guarded_fallback,1194.2459181055685,0.9244114627857307,0.11599999999999999,0.9269,0.95,False,0.0,0.0,0.5000000000000002,0.5,0.12500000000000003,0.12500000000000003,0.22500000000000003
10,low_entropy_repeating,low_entropy_repeating,hybrid,1489.416615278412,0.7049389128700744,0.128,0.9226999999999999,0.95,False,0.5703740348755759,0.6615915548752614,0.4,0.3999999999999979,0.5414631541566345,0.5779501621565089,0.5165100991814876
11,sequential_ids,sequential_ids,scalar,1337.0627235730724,0.7470915441155012,0.264,0.6151,0.95,True,0.7015004899960845,0.7987170317284094,0.7142857142857141,0.7142857142857154,0.7192792773283407,0.7581658940212707,0.7315579763594993
11,sequential_ids,sequential_ids,simd,1444.0156560358196,0.6928477223001962,0.3,0.6025,0.95,True,1.0,1.0,0.2857142857142859,0.2857142857142884,0.8214285714285718,0.8214285714285717,0.6785714285714293
11,sequential_ids,sequential_ids,coherent_local,1329.1513555690708,0.7625091866585576,0.24,0.6234999999999999,0.95,True,0.6794203149295647,0.7415066665483299,1.0,1.0,0.7688781889399883,0.7937127295874944,0.8392027611159518
11,sequential_ids,sequential_ids,guarded_fallback,1085.7137865910615,0.9623380933986286,0.324,0.5941,0.95,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,sequential_ids,sequential_ids,hybrid,1420.3338454464213,0.6996878355236007,0.27,0.613,0.95,True,0.9339054227484306,0.9746183390689453,0.6428571428571426,0.6428571428571442,0.867250290223686,0.8835354567518919,0.8131119258774802
12,uniform_32bit,uniform_32bit,scalar,1072.2326487683392,0.9739808942455251,0.724,0.1486,0.95,False,0.07859258414254573,0.08977870377240815,0.28571428571428614,0.28571428571428653,0.13205092747996025,0.13652537533190523,0.17459387975729462
12,uniform_32bit,uniform_32bit,simd,1890.4557766454054,0.5326623359883869,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,uniform_32bit,uniform_32bit,coherent_local,1002.4412959765751,1.0175098781038934,0.772,0.13179999999999997,0.95,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,uniform_32bit,uniform_32bit,guarded_fallback,1210.552001964467,0.8920859985266498,0.652,0.17379999999999998,0.95,False,0.23435508149726136,0.25868725461613973,0.7142857142857146,0.7142857142857149,0.35798756566220646,0.36772043490975787,0.456406909531785
12,uniform_32bit,uniform_32bit,hybrid,1667.602857849873,0.6133855928079265,0.64,0.178,0.95,False,0.7490435982218611,0.8335079590847783,0.785714285714286,0.7857142857142865,0.770880924224405,0.8046666685695718,0.7866614978091817
13,zipfian_smallints,zipfian_smallints,scalar,1214.2802502335987,0.8102418290070409,0.6359999999999999,0.4004000000000001,0.95,False,0.12995376129809152,0.2575972220383138,0.0,0.0,0.11661184008460199,0.1676692243806909,0.10338543389900591
13,zipfian_smallints,zipfian_smallints,simd,1492.1536858744103,0.6735046869760968,0.6,0.41300000000000003,0.95,False,0.8597552320653137,0.8603931529292757,0.4285714285714284,0.42857142857142855,0.7520549693214366,0.7523101376670215,0.6658820007090558
13,zipfian_smallints,zipfian_smallints,coherent_local,1241.3309038875393,0.8055482215119748,0.558,0.42769999999999997,0.95,False,0.2009990801006388,0.2782886556693084,0.9285714285714284,0.9285714285714286,0.39448560355363665,0.4254014337811045,0.5477290308046616
13,zipfian_smallints,zipfian_smallints,guarded_fallback,1164.800083951686,0.8686747183674055,0.576,0.4214,0.95,False,0.0,0.0,0.7142857142857149,0.7142857142857143,0.17857142857142863,0.17857142857142866,0.32142857142857156
13,zipfian_smallints,zipfian_smallints,hybrid,1545.5521744465025,0.6418365215188635,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,clustered_ranges,clustered_ranges,scalar,882.778234634938,1.1414315302320772,0.932,0.14079999999999998,0.95,False,0.1200556343120732,0.20695912361453883,0.06666666666666676,0.06666666666666679,0.11974391579609144,0.1545053115170777,0.11775647119725671
14,clustered_ranges,clustered_ranges,simd,933.8506572004503,1.0678492736205547,0.9440000000000001,0.13659999999999997,0.95,False,0.25783899793428955,0.4096854407843228,0.0,0.0,0.21615621487822215,0.27689479201823547,0.17977305957636758
14,clustered_ranges,clustered_ranges,coherent_local,838.2769833534795,1.2165501411480288,0.92,0.14499999999999996,0.95,False,0.0,0.0,0.13333333333333341,0.13333333333333314,0.03333333333333331,0.033333333333333326,0.05999999999999997
14,clustered_ranges,clustered_ranges,guarded_fallback,1208.9488933929679,0.8535866264017065,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,clustered_ranges,clustered_ranges,hybrid,1052.2432053431112,0.9779063416797626,0.842,0.1723,0.95,False,0.5772388362712391,0.657487019418621,0.5666666666666671,0.566666666666667,0.5866330213422034,0.6187322946011562,0.592543405736027
15,low_entropy_repeating,low_entropy_repeating,scalar,1667.0895125131774,0.6135784862071697,0.07999999999999999,0.9395,0.95,False,0.8396168951716007,0.8949415891281646,0.8000000000000002,0.800000000000001,0.8380113754721852,0.8601412530548108,0.8356204658335217
15,low_entropy_repeating,low_entropy_repeating,simd,1391.0276944269328,0.754806592271286,0.17600000000000002,0.9058999999999999,0.95,False,0.33112308534527773,0.4705096100781536,0.0,0.0,0.26925029271888967,0.32500490261204007,0.21696432812312172
15,low_entropy_repeating,low_entropy_repeating,coherent_local,1754.1616668907639,0.5786207046876325,0.056,0.9479,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,low_entropy_repeating,low_entropy_repeating,guarded_fallback,1211.260627091412,0.9113668525632508,0.11599999999999999,0.9269,0.95,False,0.0,0.0,0.5000000000000002,0.5,0.12500000000000003,0.12500000000000003,0.22500000000000003
15,low_entropy_repeating,low_entropy_repeating,hybrid,1493.0397028562945,0.7032481386670624,0.128,0.9226999999999999,0.95,False,0.5190247487258891,0.62545792107557,0.4,0.3999999999999979,0.5052335373968687,0.5478068063367412,0.49207190488665875
16,sequential_ids,sequential_ids,scalar,1359.2496985605374,0.7349297948631127,0.264,0.6151,0.95,True,0.7766802767916978,0.8527435962633374,0.7142857142857141,0.7142857142857154,0.7724911340859479,0.8029164618746037,0.7676185535319153
16,sequential_ids,sequential_ids,simd,1435.6031107818003,0.6968509334900399,0.3,0.6025,0.95,True,1.0,1.0,0.2857142857142859,0.2857142857142884,0.8214285714285718,0.8214285714285717,0.6785714285714293
16,sequential_ids,sequential_ids,coherent_local,1292.920449991981,0.7842477300048113,0.24,0.6234999999999999,0.95,True,0.5826793932683857,0.6620240866243214,1.0,1.0,0.6989112489546796,0.7306491262970539,0.7903098396365961
16,sequential_ids,sequential_ids,guarded_fallback,1093.7013247490277,0.9554397649894761,0.324,0.5941,0.95,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,sequential_ids,sequential_ids,hybrid,1374.8873674426302,0.7227356922255233,0.27,0.613,0.95,True,0.8224175894379497,0.8998999354094696,0.6428571428571426,0.6428571428571442,0.7891498296884761,0.8201427680770841,0.7609859749694668
17,uniform_32bit,uniform_32bit,scalar,1108.035045932962,0.9430606421488054,0.724,0.1486,0.95,False,0.12166451031291434,0.15789305687488675,0.28571428571428614,0.28571428571428653,0.16811123614755322,0.18260265477234217,0.20454404588402486
17,uniform_32bit,uniform_32bit,simd,1886.6220333042222,0.5337317486046116,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,uniform_32bit,uniform_32bit,coherent_local,1000.1874117809153,1.0198088399834664,0.772,0.13179999999999997,0.95,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,uniform_32bit,uniform_32bit,guarded_fallback,1208.6534398603064,0.8935099201047703,0.652,0.17379999999999998,0.95,False,0.23517360786422073,0.25983310491021905,0.7142857142857146,0.7142857142857149,0.35865055902649395,0.36851435784489334,0.45693893001539265
17,uniform_32bit,uniform_32bit,hybrid,1661.0516466067409,0.6158472600629216,0.64,0.178,0.95,False,0.7455307123385518,0.8310648394776785,0.785714285714286,0.7857142857142865,0.7684067247533545,0.802620375609005,0.784996852142414
18,zipfian_smallints,zipfian_smallints,scalar,1211.9769319615102,0.8118157631596347,0.6359999999999999,0.4004000000000001,0.95,False,0.17493583703721657,0.30791783695064256,0.0,0.0,0.1511491777649263,0.20434197773029675,0.1294602103488256
18,zipfian_smallints,zipfian_smallints,simd,1497.784076598538,0.6709897791193198,0.6,0.41300000000000003,0.95,False,0.964143059633842,0.9342178608475935,0.4285714285714284,0.42857142857142855,0.8257613720503012,0.813791292535802,0.7156545259591937
18,zipfian_smallints,zipfian_smallints,coherent_local,1242.0631566491722,0.8050795797445298,0.558,0.42769999999999997,0.95,False,0.25801376657716124,0.3378758866856023,0.9285714285714284,0.9285714285714286,0.4376325000919942,0.46957734813537066,0.5797302445016919
18,zipfian_smallints,zipfian_smallints,guarded_fallback,1148.6248608618646,0.8810522803839645,0.576,0.4214,0.95,False,0.0,0.0,0.7142857142857149,0.7142857142857143,0.17857142857142863,0.17857142857142866,0.32142857142857156
18,zipfian_smallints,zipfian_smallints,hybrid,1510.7694744104758,0.6561984105659971,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,clustered_ranges,clustered_ranges,scalar,880.4639816222883,1.144311489536708,0.932,0.14079999999999998,0.95,False,0.11672780250447364,0.20280205501281034,0.06666666666666676,0.06666666666666679,0.11712365642127243,0.1515533574246071,0.11571885450454472
19,clustered_ranges,clustered_ranges,simd,931.1515305239498,1.070832518894582,0.9440000000000001,0.13659999999999997,0.95,False,0.2537542001159354,0.4051635168002281,0.0,0.0,0.21302704758959545,0.2735907742633126,0.17741713923483765
19,clustered_ranges,clustered_ranges,coherent_local,837.2851029480811,1.2179504428968266,0.92,0.14499999999999996,0.95,False,0.0,0.0,0.13333333333333341,0.13333333333333314,0.03333333333333331,0.033333333333333326,0.05999999999999997
19,clustered_ranges,clustered_ranges,guarded_fallback,1207.195936081022,0.8548429124752677,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,clustered_ranges,clustered_ranges,hybrid,1035.738704878079,0.9933105421137928,0.842,0.1723,0.95,False,0.5364903759352093,0.6186594382171926,0.5666666666666671,0.566666666666667,0.5563598079603712,0.5892274328731646,0.570611972334861
20,low_entropy_repeating,low_entropy_repeating,scalar,1640.6404767875251,0.6235169117525663,0.07999999999999999,0.9395,0.95,False,0.8103664129654243,0.876294471601863,0.8000000000000002,0.800000000000001,0.8176640185195341,0.8440352419741096,0.8221835417900933
20,low_entropy_repeating,low_entropy_repeating,simd,1427.2837942535075,0.7353836816499068,0.17600000000000002,0.9058999999999999,0.95,False,0.4058012052672443,0.5339039993170314,0.0,0.0,0.32356632305790123,0.37480744067781613,0.2552163614094311
20,low_entropy_repeating,low_entropy_repeating,coherent_local,1740.6480707596377,0.5830994965482345,0.056,0.9479,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,low_entropy_repeating,low_entropy_repeating,guarded_fallback,1213.2752802324076,0.9098222851551543,0.11599999999999999,0.9269,0.95,False,0.0,0.0,0.5000000000000002,0.5,0.12500000000000003,0.12500000000000003,0.22500000000000003
20,low_entropy_repeating,low_entropy_repeating,hybrid,1478.9936021997778,0.7098029856401037,0.128,0.9226999999999999,0.95,False,0.5038529229043535,0.6121988012158337,0.4,0.3999999999999979,0.49414157392498675,0.537479925249579,0.4842055771752639
21,sequential_ids,sequential_ids,scalar,1345.8398894531804,0.7422803568923306,0.264,0.6151,0.95,True,0.7353262800449224,0.8217930423181894,0.7142857142857141,0.7142857142857154,0.7430361529461106,0.7776228578554173,0.7474747160215957
21,sequential_ids,sequential_ids,simd,1429.337020305695,0.6998327282683245,0.3,0.6025,0.95,True,1.0,1.0,0.2857142857142859,0.2857142857142884,0.8214285714285718,0.8214285714285717,0.6785714285714293
21,sequential_ids,sequential_ids,coherent_local,1293.388855019939,0.7839666869880366,0.24,0.6234999999999999,0.95,True,0.5690641551407853,0.64678222771937,1.0,1.0,0.6884558272423767,0.7195430562738105,0.7824148034720781
21,sequential_ids,sequential_ids,guarded_fallback,1113.865084268047,0.938025609041232,0.324,0.5941,0.95,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,sequential_ids,sequential_ids,hybrid,1363.7262711129608,0.7283959625069986,0.27,0.613,0.95,True,0.7920234997229539,0.8800835938253497,0.6428571428571426,0.6428571428571442,0.7679409246218607,0.803164962262819,0.7469136626589382
22,uniform_32bit,uniform_32bit,scalar,1107.1679901185066,0.9438094630794714,0.724,0.1486,0.95,False,0.12676837056887155,0.17022824749289367,0.28571428571428614,0.28571428571428653,0.17302383089382858,0.19040778166343741,0.20915900161531376
22,uniform_32bit,uniform_32bit,simd,1906.7754646664698,0.5281100019614584,0.6040000000000001,0.19059999999999994,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,uniform_32bit,uniform_32bit,coherent_local,991.0877506645481,1.0290904943221608,0.772,0.13179999999999997,0.95,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,uniform_32bit,uniform_32bit,guarded_fallback,1173.9709586210079,0.9195217810342441,0.652,0.17379999999999998,0.95,False,0.19972224718095968,0.21870854246561766,0.7142857142857146,0.7142857142857149,0.33121105824984715,0.3388055763637104,0.43602238119926395
22,uniform_32bit,uniform_32bit,hybrid,1651.7852053159183,0.619329195578261,0.64,0.178,0.95,False,0.7215314179152388,0.8179186714696958,0.785714285714286,0.7857142857142865,0.7520352228981693,0.7905901243199519,0.7745105218134244
23,zipfian_smallints,zipfian_smallints,scalar,1190.4691312368516,0.8265127603214847,0.6359999999999999,0.4004000000000001,0.95,False,0.03500080426827168,0.1493533052444329,0.0,0.0,0.04340347834762794,0.08914447873809243,0.047838567591589734
23,zipfian_smallints,zipfian_smallints,simd,1505.2352147554807,0.6676616040758853,0.6,0.41300000000000003,0.95,False,0.8931316580636639,0.8828779933010521,0.4285714285714284,0.42857142857142855,0.7754535509762133,0.7713520850711686,0.6815161386015051
23,zipfian_smallints,zipfian_smallints,coherent_local,1250.4097277285643,0.7997377742537187,0.558,0.42769999999999997,0.95,False,0.19841382091049936,0.2729917713863653,0.9285714285714284,0.9285714285714286,0.39213991539711157,0.42197109558745793,0.5456292319768841
23,zipfian_smallints,zipfian_smallints,guarded_fallback,1177.6306858752857,0.8588565186345639,0.576,0.4214,0.95,False,0.0,0.0,0.7142857142857149,0.7142857142857143,0.17857142857142863,0.17857142857142866,0.32142857142857156
23,zipfian_smallints,zipfian_smallints,hybrid,1544.4349816612523,0.642297814023741,0.552,0.42979999999999996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,clustered_ranges,clustered_ranges,scalar,886.1827838496048,1.1371947578760475,0.932,0.14079999999999998,0.95,False,0.08980731994994144,0.1664301442172308,0.06666666666666676,0.06666666666666679,0.09551558026921618,0.1261647099761319,0.09854973203929018
24,clustered_ranges,clustered_ranges,simd,952.5546777981275,1.0471764087494382,0.9440000000000001,0.13659999999999997,0.95,False,0.26838940892385366,0.42102594653098824,0.0,0.0,0.2241875373339604,0.2852421523768143,0.18577330930990316
24,clustered_ranges,clustered_ranges,coherent_local,852.80495772064,1.1960400596885081,0.92,0.14499999999999996,0.95,False,0.0,0.0,0.13333333333333341,0.13333333333333314,0.03333333333333331,0.033333333333333326,0.05999999999999997
24,clustered_ranges,clustered_ranges,guarded_fallback,1224.4653763543279,0.8424664802793984,0.764,0.1996,0.95,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,clustered_ranges,clustered_ranges,hybrid,1063.1530021231547,0.9677238646850557,0.842,0.1723,0.95,False,0.5659683782733823,0.6457388456032639,0.5666666666666671,0.566666666666667,0.5781085204711857,0.6100167074031384,0.5862252248828308
